"CERT","CITYST","COST","FAILDATE","FAILYR","ID","NAME","QBFASSET","QBFDEP","RESTYPE"
57096,"NAPLES, FL",16848,"7/20/2012","2012","4020","THE ROYAL PALM BANK OF FLORIDA",78771,78876,"FAILURE"
16240,"JASPER, GA",49244,"7/27/2012","2012","4021","JASPER BANKING COMPANY",206672,204238,"FAILURE"
28243,"WAUKEGAN, IL",23518,"8/3/2012","2012","4022","WAUKEGAN SAVINGS BANK",83679,73001,"FAILURE"
35246,"BLOOMINGTON, MN",65213,"9/7/2012","2012","4023","FIRST COMMERCIAL BANK",215867,206809,"FAILURE"
27316,"ST. LOUIS, MO",39469,"9/14/2012","2012","4024","TRUMAN BANK",282338,245716,"FAILURE"
20685,"CRETE, IL",33841,"9/28/2012","2012","4025","FIRST UNITED BANK",328422,316877,"FAILURE"
19189,"SEDALIA, MO",29582,"10/19/2012","2012","4026","EXCEL BANK",186113,173670,"FAILURE"
28144,"TAMARAC, FL",12370,"10/19/2012","2012","4027","FIRST EAST SIDE SAVINGS BANK",65686,64888,"FAILURE"
58073,"DESTIN, FL",40332,"10/19/2012","2012","4028","GULFSOUTH PRIVATE BANK",139391,131579,"FAILURE"
27148,"BERWYN, PA",85428,"10/26/2012","2012","4029","NOVA BANK",444710,395248,"FAILURE"
3731,"PRINCETON, IL",32458,"11/2/2012","2012","4030","CITIZENS FIRST NATIONAL BANK",923959,869440,"FAILURE"
35009,"LUTZ, FL",73811,"11/2/2012","2012","4031","HERITAGE BANK OF FLORIDA",225477,223309,"FAILURE"
57928,"BRASELTON, GA",39665,"11/16/2012","2012","4032","HOMETOWN COMMUNITYBANK",124561,108931,"FAILURE"
27331,"SUNRISE, MO",13419,"12/14/2012","2012","4033","COMMUNITY BANK OF THE OZARKS",42816,41881,"FAILURE"
33997,"UNIVERSITY PLACE, WA",22860,"1/11/2013","2013","4034","WESTSIDE COMMUNITY BANK",91935,91879,"FAILURE"
57157,"ANDOVER, MN",12229,"1/18/2013","2013","4035","1ST REGENTS BANK",49626,49147,"FAILURE"
22476,"CHICAGO, IL",19576,"2/15/2013","2013","4036","COVENANT BANK",58422,54202,"FAILURE"
16431,"LAGRANGE, GA",73446,"3/8/2013","2013","4037","FRONTIER BANK",258840,224108,"FAILURE"
58066,"GOLD CANYON, AZ",8263,"4/5/2013","2013","4038","GOLD CANYON BANK",42125,41728,"FAILURE"
58034,"MARIANNA, FL",7920,"4/19/2013","2013","4039","CHIPOLA COMMUNITY BANK",37471,37067,"FAILURE"
29594,"LEXINGTON, KY",7767,"4/19/2013","2013","4040","FIRST FEDERAL BANK",92982,87196,"FAILURE"
26680,"ORANGE PARK, FL",25231,"4/19/2013","2013","4041","HERITAGE BANK OF NORTH FLORIDA",103960,106348,"FAILURE"
21649,"DOUGLASVILLE, GA",89606,"4/26/2013","2013","4042","DOUGLAS COUNTY BANK",317288,315326,"FAILURE"
57158,"LENOIR, NC",16490,"4/26/2013","2013","4043","PARKWAY BANK",109642,104709,"FAILURE"
58701,"ASHEVILLE, NC",7943,"5/10/2013","2013","4044","PISGAH COMMUNITY BANK",21880,21246,"FAILURE"
58185,"VALDOSTA, GA",16002,"5/10/2013","2013","4045","SUNRISE BANK",60793,57775,"FAILURE"
34527,"SCOTTSDALE, AZ",5425,"5/14/2013","2013","4046","CENTRAL ARIZONA BANK",31550,30822,"FAILURE"
35386,"KENOSHA, WI",22473,"5/31/2013","2013","4047","BANKS OF WISCONSIN",134024,127590,"FAILURE"
58358,"NORTH LAS VEGAS, NV",5208,"6/6/2013","2013","4048","1st COMMERCE BANK",20152,19579,"FAILURE"
34789,"SEVIERVILLE, TN",33292,"6/7/2013","2013","4049","MOUNTAIN NATIONAL BANK",437282,373366,"FAILURE"
34943,"FORT MYERS, FL",24921,"8/2/2013","2013","4050","FIRST COMMUNITY BANK OF SOUTHWEST FLORIDA",247315,243618,"FAILURE"
35016,"WAUSAU, WI",13428,"8/9/2013","2013","4051","BANK OF WAUSAU",43564,40663,"FAILURE"
19849,"PARSONS, TN",129719,"8/23/2013","2013","4052","COMMUNITY SOUTH BANK",386908,377672,"FAILURE"
34707,"PHOENIX, AZ",15391,"8/23/2013","2013","4053","SUNRISE BANK OF ARIZONA",202179,196924,"FAILURE"
14318,"EDINBURG, TX",616177,"9/13/2013","2013","4054","FIRST NATIONAL BANK",3085764,2338335,"FAILURE"
57041,"BRIDGEPORT, CT",9211,"9/13/2013","2013","4055","THE COMMUNITY'S BANK",26368,25715,"FAILURE"
14794,"GRACEVILLE, FL",5849,"10/30/2013","2013","4056","BANK OF JACKSON COUNTY",24724,24591,"FAILURE"
57431,"THE WOODLANDS, TX",14203,"12/13/2013","2013","4057","TEXAS COMMUNITY BANK, NATIONAL ASSOCIATION",159257,142640,"FAILURE"
5732,"WEST CHICAGO, IL",1530,"1/17/2014","2014","4058","DUPAGE NATIONAL BANK",53524,51878,"FAILURE"
17967,"EL RENO, OK",93335,"1/24/2014","2014","4059","THE  BANK OF UNION",317172,315843,"FAILURE"
34296,"BOISE, ID",3487,"1/31/2014","2014","4060","SYRINGA BANK",153361,145813,"FAILURE"
35096,"STERLING, VA",10940,"2/28/2014","2014","4061","MILLENNIUM BANK, NATIONAL ASSOCIATION",130305,121704,"FAILURE"
58531,"HORSHAM, PA",8956,"2/28/2014","2014","4062","VANTAGE POINT BANK",63453,62472,"FAILURE"
15062,"FAIRFAX, SC",22149,"4/25/2014","2014","4063","ALLENDALE COUNTY BANK",49498,49356,"FAILURE"
57866,"BERWYN, IL",21715,"5/16/2014","2014","4064","AZTECAMERICA BANK",66309,65031,"FAILURE"
32284,"CINCINNATI, OH",7224,"5/23/2014","2014","4065","COLUMBIA SAVINGS BANK",36484,29538,"FAILURE"
32368,"BEL AIR, MD",10954,"5/30/2014","2014","4066","SLAVIE FEDERAL SAVINGS BANK",140063,111142,"FAILURE"
10450,"MOLINE, IL",47807,"6/20/2014","2014","4067","VALLEY BANK",456442,359953,"FAILURE"
21793,"FORT LAUDERDALE, FL",5439,"6/20/2014","2014","4068","VALLEY BANK",81843,66541,"FAILURE"
12483,"FREEDOM, OK",3734,"6/27/2014","2014","4069","THE FREEDOM STATE BANK",22816,20855,"FAILURE"
58125,"CONYERS, GA",38334,"7/18/2014","2014","4070","EASTSIDE COMMERCIAL BANK",173946,166875,"FAILURE"
28462,"CHICAGO, IL",18412,"7/25/2014","2014","4071","GREENCHOICE BANK, FSB",70286,68722,"FAILURE"
4862,"RISING SUN, MD",19837,"10/17/2014","2014","4072","NBRS FINANCIAL BANK",155353,151559,"FAILURE"
916,"CHICAGO, IL",54424,"10/24/2014","2014","4073","THE NATIONAL REPUBLIC BANK OF CHICAGO",843118,809638,"FAILURE"
34738,"PALM DESERT, CA",2905,"11/7/2014","2014","4074","FRONTIER BANK, FSB",80736,76344,"FAILURE"
34983,"MANKATO, MN",3946,"12/19/2014","2014","4075","NORTHERN STAR BANK",18794,18221,"FAILURE"
17557,"CRESTVIEW, FL",6329,"1/16/2015","2015","4076","FIRST NATIONAL BANK OF CRESTVIEW",73804,73199,"FAILURE"
20290,"CHICAGO, IL",4743,"1/23/2015","2015","4077","HIGHLAND COMMUNITY BANK",54727,53453,"FAILURE"
33938,"ATLANTA, GA",95942,"2/13/2015","2015","4078","CAPITOL CITY BANK & TRUST COMPANY",272311,262652,"FAILURE"
32102,"SAN JUAN, PR",690472,"2/27/2015","2015","4079","DORAL BANK",5898515,4097734,"FAILURE"
57772,"CHICAGO, IL",20647,"5/8/2015","2015","4080","EDGEBROOK BANK",90034,90007,"FAILURE"
34112,"DENVER, CO",1210,"7/10/2015","2015","4081","PREMIER BANK",26760,25480,"FAILURE"
35156,"LONGVIEW, WA",995,"10/2/2015","2015","4082","HOMETOWN NATIONAL BANK",3785,3705,"FAILURE"
35259,"PEACHTREE CITY, GA",27760,"10/2/2015","2015","4083","THE BANK OF GEORGIA",286102,264234,"FAILURE"
20364,"MILWAUKEE, WI",11773,"3/11/2016","2016","4084","NORTH MILWAUKEE STATE BANK",67115,61493,"FAILURE"
9956,"MEMPHIS, TN",10372,"4/29/2016","2016","4085","TRUST COMPANY BANK",18998,20148,"FAILURE"
35312,"KING OF PRUSSIA, PA",10825,"5/6/2016","2016","4086","FIRST CORNERSTONE BANK",103307,101040,"FAILURE"
11297,"WOODBURY, GA",3290,"8/19/2016","2016","4087","THE WOODBURY BANKING COMPANY",21426,21122,"FAILURE"
91,"MULBERRY, AR",6213,"9/23/2016","2016","4088","ALLIED BANK",66336,64713,"FAILURE"
34951,"PENNSVILLE, NJ",22158,"1/13/2017","2017","4089","HARVEST COMMUNITY BANK",124223,122177,"FAILURE"
19328,"CHICAGO, IL",43691,"1/27/2017","2017","4090","SEAWAY BANK AND TRUST COMPANY",297809,256505,"FAILURE"
35495,"COTTONWOOD HEIGHTS, UT",10092,"3/3/2017","2017","4091","PROFICIO BANK",68208,65042,"FAILURE"
58302,"NEW ORLEANS, LA",754852,"4/28/2017","2017","4092","FIRST NBC BANK",3325870,3032208,"FAILURE"
30003,"MILWAUKEE, WI",131962,"5/5/2017","2017","4093","GUARANTY BANK",1031900,1002026,"FAILURE"
1802,"SAINT ELMO, IL",8088,"5/26/2017","2017","4094","FAYETTE COUNTY BANK",34370,33972,"FAILURE"
17719,"ARGONIA, KS",280,"10/13/2017","2017","4095","THE FARMERS AND MERCHANTS STATE BANK OF ARGONIA",33012,27466,"FAILURE"
30570,"CHICAGO, IL",75199,"12/15/2017","2017","4096","WASHINGTON FEDERAL BANK FOR SAVINGS",166345,143964,"FAILURE"
10716,"COOPER, TX",18263,"5/31/2019","2019","4097","ENLOE STATE BANK",36738,31254,"FAILURE"
58112,"LOUISA, KY",4264,"10/25/2019","2019","4098","LOUISA COMMUNITY BANK",28163,25174,"FAILURE"
58317,"MAUMEE, OH",1571,"10/25/2019","2019","4099","RESOLUTE BANK",23292,22885,"FAILURE"
21111,"NEWARK, NJ",1618,"11/1/2019","2019","4100","CITY NATIONAL BANK OF NEW JERSEY",120574,111234,"FAILURE"
18265,"ERICSON, NE",23279,"2/14/2020","2020","4101","ERICSON STATE BANK",100879,95159,"FAILURE"
14361,"BARBOURSVILLE, WV",43705,"4/3/2020","2020","4102","THE FIRST STATE BANK",151808,143102,"FAILURE"
16748,"FORT WALTON BEACH, FL",7247,"10/16/2020","2020","4103","FIRST CITY BANK OF FLORIDA",136566,133936,"FAILURE"
15426,"ALMENA, KS",15861,"10/23/2020","2020","4104","ALMENA STATE BANK",65733,64941,"FAILURE"
24735,"SANTA CLARA, CA",18894401,"3/10/2023","2023","4105","SILICON VALLEY BANK",209026000,175378000,"FAILURE"
57053,"NEW YORK, NY",0,"3/12/2023","2023","4106","SIGNATURE BANK",110363650,88612911,"FAILURE"
59017,"SAN FRANCISCO, CA",15639197,"5/1/2023","2023","4107","FIRST REPUBLIC BANK",212638872,176436706,"FAILURE"
25851,"ELKHART, KS",43408,"7/28/2023","2023","4108","HEARTLAND TRI-STATE BANK",139446,130110,"FAILURE"
8758,"SAC CITY, IA",14114,"11/3/2023","2023","4109","CITIZENS BANK",60448,52311,"FAILURE"
27332,"PHILADELPHIA, PA",712503,"4/26/2024","2024","4110","REPUBLIC BANK",5866190,4373927,"FAILURE"
4134,"LINDSAY, OK",45030,"10/18/2024","2024","4111","FIRST NB OF LINDSAY",107850,97515,"FAILURE"
21291,"LAKE HELEN, FL",88,"1/11/1980","1980","563","BANK OF LAKE HELEN",3027,4334,"FAILURE"
31431,"HONOLULU, HI",127,"2/1/1980","1980","564","FIRST S&LA",33185,26066,"ASSISTANCE"
19177,"CARRINGTON, ND",221,"2/12/1980","1980","565","FIRST NATIONAL BK OF CARRINGTON",12444,11184,"FAILURE"
21751,"GREENFIELD, MA",221,"2/16/1980","1980","566","MOHAWK BK & TR CO.",5908,5375,"FAILURE"
30928,"UNIVERSITY HEIGHTS, OH",,"3/1/1980","1980","567","WASHINGTON FS&LA",376399,176547,"ASSISTANCE"
719,"PHILADELPHIA, PA",0,"4/28/1980","1980","568","FIRST PENNSYLVANIA BK, N.A.",7953042,5001755,"ASSISTANCE"
29607,"CARLSBAD, NM",1518,"5/1/1980","1980","569","CARLSBAD S&LA",26690,20098,"ASSISTANCE"
31221,"GLOUCESTER CITY, NJ",,"5/1/1980","1980","570","CONTINENTAL S&LA",74926,58495,"ASSISTANCE"
29900,"CHICAGO, IL",,"5/1/1980","1980","571","TELEGRAPH S&LA",264460,218111,"ASSISTANCE"
30015,"BERWYN, IL",14611,"6/4/1980","1980","572","FIRST CALUMET CITY SAVINGS",102053,82447,"ASSISTANCE"
17615,"VIOLA, KS",7,"6/4/1980","1980","573","THE CITIZENS STATE BANK",1980,1722,"FAILURE"
4939,"JELLICO, TN",8105,"6/28/1980","1980","574","CITY & COUNTY BK OF CAMPBELL CTY",39804,36031,"FAILURE"
31289,"PROVIDENCE, RI",1864,"7/1/1980","1980","575","MAYFLOWER FS&LA",24009,15768,"ASSISTANCE"
31014,"CORAL GABLES, FL",1161,"8/1/1980","1980","576","UNIVERSITY FS&LA",235418,175698,"ASSISTANCE"
1368,"MISSION, KS",14992,"8/8/1980","1980","577","THE MISSION STATE BK & TR CO.",86436,79646,"FAILURE"
31312,"MARION, IA",2000,"9/1/1980","1980","578","SECURITY S&LA",54603,44272,"ASSISTANCE"
19611,"HUNTINGTON, WV",2348,"9/12/1980","1980","579","THE METRO BK OF HUNTINGTON, INC.",26969,23949,"FAILURE"
17762,"ROCHELLE, IL",778,"10/11/1980","1980","580","THE ROCHELLE BK & TR CO.",8430,7567,"FAILURE"
29504,"NILES, MI",13270,"10/14/1980","1980","581","FIRST OF NILES FS&LA",131814,120261,"ASSISTANCE"
30901,"SIOUX CITY, IA",,"11/1/1980","1980","582","SIOUX CITY FS&LA",25351,18115,"ASSISTANCE"
15559,"GALENA, KS",974,"11/21/1980","1980","583","CITIZENS STATE BK OF GALENA",10338,9402,"FAILURE"
40,"GADSDEN, AL",957,"12/31/1980","1980","584","EAST GADSDEN BANK",43980,40680,"FAILURE"
28693,"MINNEAPOLIS, MN",73650,"1/18/1981","1981","585","HOME SA",686365,492649,"ASSISTANCE"
31010,"CHICAGO, IL",1564,"2/9/1981","1981","586","FRANKLIN SA",97566,71948,"ASSISTANCE"
31721,"STATESVILLE, NC",,"2/9/1981","1981","587","SECURITY OF STATESVILLE",15689,12988,"ASSISTANCE"
20688,"CHICAGO, IL",3515,"3/14/1981","1981","588","SOUTH SIDE BANK",27505,25983,"FAILURE"
18373,"DES PLAINES, IL",1138,"3/14/1981","1981","589","THE DES PLAINES BANK",46503,42927,"FAILURE"
16556,"BOSTON, GA",435,"3/17/1981","1981","590","PEOPLES BANKING COMPANY",8391,8103,"FAILURE"
29525,"NORTHPORT, NY",31378,"4/30/1981","1981","591","GUARDIAN FSB",125905,89142,"ASSISTANCE"
31017,"FAIRBANKS, AK",3750,"5/9/1981","1981","592","ARCTIC FS&LA",40512,34783,"ASSISTANCE"
30480,"CHICAGO, IL",21974,"5/18/1981","1981","593","ECONOMY S&LA",73870,58375,"FAILURE"
29270,"NEW YORK, NY",145783,"5/31/1981","1981","594","NY & SUBURBAN FS&LA",547636,355632,"ASSISTANCE"
28190,"ELK GROVE VILLAGE, IL",15708,"6/1/1981","1981","595","FINANCIAL SECURITY S&LA",63802,50126,"ASSISTANCE"
22640,"NORTH BEND, OR",1017,"6/19/1981","1981","596","NORTHWEST COMMERCE BANK",6737,5193,"FAILURE"
31705,"WASHINGTON, DC",2513,"6/21/1981","1981","597","COMMUNITY FS&LA",22872,21140,"ASSISTANCE"
30272,"NEW BERN, NC",3642,"7/1/1981","1981","598","FIRST FS&LA OF NEW BERN",57378,46803,"ASSISTANCE"
31754,"BELLAIRE, TX",1811,"7/10/1981","1981","599","FIRST FINANCIAL FS&LA",5925,4844,"ASSISTANCE"
30875,"ROCKVILLE, MD",25785,"8/9/1981","1981","600","COUNTY FS&LA",144051,95084,"ASSISTANCE"
28678,"ROCHESTER, NY",,"9/8/1981","1981","601","FIRST FS&LA OF ROCHESTER",1195291,989186,"FAILURE"
30496,"NEW YORK, NY",200000,"9/8/1981","1981","602","FRANKLIN SOCIETY FS&LA",947357,703911,"ASSISTANCE"
30603,"MIAMI BEACH, FL",147223,"9/8/1981","1981","603","WASHINGTON FS&LA",1201562,913543,"ASSISTANCE"
28630,"NEW YORK, NY",315500,"9/8/1981","1981","604","WEST SIDE FS&LA",2496182,1959661,"ASSISTANCE"
31506,"RAPID CITY, SD",9397,"9/15/1981","1981","605","PERPETUAL S&LA",49718,39174,"ASSISTANCE"
20778,"TUCSON, AZ",0,"9/25/1981","1981","606","SOUTHWESTERN BANK",5308,5006,"FAILURE"
28604,"WARSON WOODS, MO",799330,"10/2/1981","1981","607","LAFAYETTE FS&LA",416460,253734,"ASSISTANCE"
30703,"ELMHURST, IL",,"10/7/1981","1981","608","RESERVE S&LA",129782,99976,"ASSISTANCE"
22975,"LA PINE, OR",1185,"10/23/1981","1981","609","HIGH LAKES COMMUNITY BANK",3706,3004,"FAILURE"
19379,"PUEBLO, CO",1698,"10/30/1981","1981","610","MIDTOWN NATIONAL BANK",10599,9938,"FAILURE"
16067,"NEW YORK, NY",678374,"11/4/1981","1981","611","GREENWICH SAVINGS BANK",2475384,1953922,"ASSISTANCE"
28967,"FT. LAUDERDALE, FL",-253,"11/19/1981","1981","612","FIRST FS&LA OF BROWARD COUNTY",2552308,1934504,"ASSISTANCE"
30387,"SANTURCE, PR",,"11/20/1981","1981","613","FIRST FS&LA OF PUERTO RICO",,,"ASSISTANCE"
31773,"RIO PIEDRAS, PR",,"11/20/1981","1981","614","PAN AMERICAN, FS&LA",43915,31610,"ASSISTANCE"
28675,"WHITE PLAINS, NY",9992,"11/30/1981","1981","615","EMPIRE STATE FS&LA",291326,217217,"ASSISTANCE"
30964,"BATON ROUGE, LA",49,"11/30/1981","1981","616","GUARANTY FS&LA",33451,29033,"ASSISTANCE"
16064,"NEW YORK, NY",32912,"12/4/1981","1981","617","CENTRAL SAVINGS BANK",910243,698912,"ASSISTANCE"
31138,"PALOS HEIGHTS, IL",,"12/5/1981","1981","618","PALOS S&LA",97999,81023,"ASSISTANCE"
31519,"BOCA RATON, FL",8803,"12/9/1981","1981","619","BOCA RATON FS&LA",275848,236162,"ASSISTANCE"
28337,"NEWARK, NJ",4711,"12/9/1981","1981","620","MOHAWK S&LA",91082,76252,"ASSISTANCE"
27851,"LADUE, MO",1778,"12/17/1981","1981","621","HAMILTONIAN FS&LA",239540,198866,"ASSISTANCE"
30938,"SIKESTON, MO",795,"12/17/1981","1981","622","SECURITY FS&LA OF SIKESTON",84464,67070,"ASSISTANCE"
31200,"POMPANO BEACH, FL",5226,"12/17/1981","1981","623","SOUTHERN FS&LA OF BROWARD COUNTY",615444,495688,"ASSISTANCE"
16051,"NEW YORK, NY",61503,"12/18/1981","1981","624","UNION DIME SAVINGS BANK",1452985,1261434,"ASSISTANCE"
31426,"HOUSTON, TX",25286,"1/15/1982","1982","625","BUFFALO S&LA",155345,123664,"ASSISTANCE"
31534,"IRVING, TX",7102,"1/15/1982","1982","626","CIVIC S&LA",36758,12856,"ASSISTANCE"
31668,"DALLAS, TX",2314,"1/15/1982","1982","627","EL CENTRO FS&LA",11162,7921,"ASSISTANCE"
31268,"CHICAGO, IL",66712,"1/15/1982","1982","628","HYDE PARK FS&LA",308499,170913,"ASSISTANCE"
30777,"HOUSTON, TX",63718,"1/15/1982","1982","629","REPUBLIC OF TEXAS SA",257629,188342,"ASSISTANCE"
31056,"DALLAS, TX",26465,"1/15/1982","1982","630","ROYAL FS&LA",167603,66144,"ASSISTANCE"
15997,"BUFFALO, NY",30233,"1/15/1982","1982","631","THE WESTERN NEW YORK SAVINGS BK",1027986,874606,"ASSISTANCE"
29737,"NEW BRUNSWICK, NJ",9537,"1/25/1982","1982","632","FIRST S&LA OF NEW BRUNSWICK",405823,265836,"ASSISTANCE"
31996,"INGLEWOOD, CA",2077,"2/1/1982","1982","633","INGLEWOOD FS&LA",7667,6776,"ASSISTANCE"
30702,"CLINTON, IL",4275,"2/5/1982","1982","634","CENTRAL ILLINOIS B&HA",29288,27076,"ASSISTANCE"
31379,"SYLVANIA, GA",,"2/5/1982","1982","635","FIRST FS&LA OF SYLVANIA",17534,16014,"ASSISTANCE"
30407,"ADEL, GA",,"2/5/1982","1982","636","GUARANTY FS&LA",34847,30979,"ASSISTANCE"
30913,"BREMEN, GA",,"2/5/1982","1982","637","PEACH STATE FS&LA",115922,84229,"ASSISTANCE"
31481,"FORT LAUDERDALE, FL",,"2/5/1982","1982","638","UNITED FS&LA OF BROWARD COUNTY",672428,573666,"ASSISTANCE"
3751,"TUSCOLA, IL",2739,"2/6/1982","1982","639","THE FIRST NATIONAL BANK AND TRUST COMPANY",22138,17067,"FAILURE"
21623,"TAMPA, FL",0,"2/12/1982","1982","640","METROPOLITAN BK & TR COMPANY",267410,210173,"FAILURE"
29938,"CHICAGO, IL",27420,"2/20/1982","1982","641","ALLIANCE, S&LA",280663,231668,"ASSISTANCE"
2376,"YORKVILLE, TN",1441,"2/20/1982","1982","642","BANK OF YORKVILLE",7097,6387,"FAILURE"
12008,"MINNEAPOLIS, MN",52420,"2/20/1982","1982","643","FARMERS & MECHANICS SAVINGS BANK OF MINNEA",1010324,842021,"ASSISTANCE"
27828,"CHICAGO, IL",90383,"2/20/1982","1982","644","NORTH WEST, FS&LA",1280548,1137397,"ASSISTANCE"
28244,"CHICAGO, IL",255420,"2/20/1982","1982","645","TALMAN HOME, FS&LA",3402878,2661600,"FAILURE"
31035,"NORRIDGE, IL",79895,"2/20/1982","1982","646","UNITY, SA",987429,738799,"ASSISTANCE"
15088,"WOODSON, TX",271,"3/1/1982","1982","647","THE BANK OF WOODSON",3908,3500,"FAILURE"
30711,"CHICAGO, IL",292,"3/8/1982","1982","648","MORGAN PARK S&LA",2308,2153,"ASSISTANCE"
29727,"NEW YORK, NY",,"3/9/1982","1982","649","KNICKERBOCKER FS&LA",528825,347767,"ASSISTANCE"
29409,"NEW YORK, NY",,"3/9/1982","1982","650","NINTH FEDERAL SAVINGS",477525,241494,"ASSISTANCE"
19776,"SPOKANE, WA",44474,"3/11/1982","1982","651","FIDELITY MUTUAL SAVINGS BANK",695542,568965,"ASSISTANCE"
12015,"NEWARK, NJ",77340,"3/11/1982","1982","652","UNITED STATES BK OF NEWARK, N.J.",688491,576360,"ASSISTANCE"
29290,"HARTFORD, CT",,"3/15/1982","1982","653","HARTFORD FS&LA",377728,352657,"ASSISTANCE"
15901,"NEW YORK, NY",751362,"3/26/1982","1982","654","THE NEW YORK BK FOR SAVINGS",3503545,2900493,"ASSISTANCE"
28251,"SAN FRANCISCO, CA",10213,"4/1/1982","1982","655","FIDELITY S&LA",2909485,1408007,"ASSISTANCE"
4467,"HUMBOLDT, IA",0,"4/2/1982","1982","656","THE FIRST NATIONAL BK IN HUMBOLD",55412,47398,"FAILURE"
15698,"PHILADELPHIA, PA",29256,"4/2/1982","1982","657","THE WESTERN SAVING FUND SOCIETY OF PHILADE",2126384,1966280,"ASSISTANCE"
21068,"STAFFORD, VA",3544,"4/3/1982","1982","658","AQUIA BK & TR COMPANY",14009,12228,"FAILURE"
31193,"DOWNER'S GROVE, IL",,"4/3/1982","1982","659","FIRST FINANCIAL, S&LA",633927,398164,"ASSISTANCE"
28820,"GALENA, IL",634559,"4/3/1982","1982","660","FIRST FS&LA OF CHICAGO",3534834,2839538,"ASSISTANCE"
29935,"ROCKVILLE CENTRE, NY",36754,"4/15/1982","1982","661","COUNTY FS&LA",1409395,980664,"ASSISTANCE"
29037,"CENTEREACH, NY",24982,"4/15/1982","1982","662","SUFFOLK COUNTY FS&LA",1113263,950155,"ASSISTANCE"
22103,"TYLER, TX",575,"4/16/1982","1982","663","NATIONAL SECURITY BANK",8530,8018,"FAILURE"
20988,"SAN DIEGO, CA",4928,"4/29/1982","1982","664","PACIFIC COAST BANK",9758,8684,"FAILURE"
21569,"HUNTINGTON, TN",2095,"4/30/1982","1982","665","CARROLL COUNTY BANK",8739,8292,"FAILURE"
18299,"CHARLESTON, IL",2241,"5/1/1982","1982","666","COLES COUNTY NATIONAL BANK OF CHARLESTON",26807,24200,"FAILURE"
20794,"YPSILANTAI, MI",243,"5/15/1982","1982","667","COMMUNITY BK OF WASHTENAW",19915,18218,"FAILURE"
30975,"BALTIMORE, MD",,"5/31/1982","1982","668","UNITED FS&LA",172401,132185,"ASSISTANCE"
31798,"MONTEBELLO, CA",,"6/1/1982","1982","669","MONTEBELLO FS&LA",36285,34378,"ASSISTANCE"
27899,"VALLEY CITY, ND",,"6/10/1982","1982","670","FIDELITY FS&LA",62996,58767,"ASSISTANCE"
22321,"BAYAMON, PR",320,"6/12/1982","1982","671","BANCO REGIONAL",21440,17922,"FAILURE"
15933,"TILLAR, AR",433,"6/23/1982","1982","672","CITIZENS BANK",6316,5582,"FAILURE"
10454,"LEWISTON, IL",8167,"6/25/1982","1982","673","FARMERS STATE BK OF LEWISTON",30852,28104,"FAILURE"
13586,"BLAND, MO",1024,"7/2/1982","1982","674","THE BELLE-BLAND BANK",4251,3902,"FAILURE"
18153,"OKLAHOMA CITY, OK",64970,"7/5/1982","1982","675","PENN SQUARE BANK, N.A.",436484,390029,"FAILURE"
31683,"BRANSON, MO",700,"7/15/1982","1982","676","TRI-LAKES FS&LA",13904,12777,"ASSISTANCE"
29452,"PITTSTON, PA",7092,"7/16/1982","1982","677","FIRST FS&LA OF PITTSTON",45771,43346,"ASSISTANCE"
12767,"REDWATER, TX",3417,"7/27/1982","1982","678","GUARANTY BOND STATE BANK",14070,12407,"FAILURE"
17716,"HOOKS, TX",2161,"7/27/1982","1982","679","THE BOWIE COUNTY STATE BANK",14413,13408,"FAILURE"
30321,"SOUTHFIELD, MI",3135,"7/30/1982","1982","680","AMERICAN FS&LA",841713,475756,"ASSISTANCE"
29308,"DELAND, FL",1829,"7/30/1982","1982","681","FIRST OF MID FLORIDA",549298,486774,"ASSISTANCE"
27906,"BAYTOWN, TX",537,"7/30/1982","1982","682","HARRIS COUNTY FS&LA",181692,157791,"ASSISTANCE"
30967,"SAN JUAN, PR",,"7/30/1982","1982","683","UNITED FS&LA OF PUERTO RICO",286852,215880,"ASSISTANCE"
19831,"BOSTON, MA",2842,"7/30/1982","1982","684","UNITY BK & TR COMPANY",12759,11467,"FAILURE"
31034,"JAMAICA, NY",1986,"7/31/1982","1982","685","ALLIED FS&LA",18308,17045,"ASSISTANCE"
27679,"CINNAMONSON, NJ",3990,"7/31/1982","1982","686","FIRST FS&LA OF BURLINGTON CTY",135168,104801,"ASSISTANCE"
28584,"PRINCETON, NJ",,"7/31/1982","1982","687","PRINCETON S&LA",249639,197229,"ASSISTANCE"
30500,"SILVER SPRING, MD",10000,"8/2/1982","1982","688","GUARDIAN FS&LA",184443,108946,"ASSISTANCE"
28099,"EL PASO, TX",,"8/2/1982","1982","689","MUTUAL S&LA OF EL PASO",174737,151735,"ASSISTANCE"
29976,"RIVER EDGE, NJ",4635,"8/2/1982","1982","690","RIVER EDGE S&LA",61729,47488,"ASSISTANCE"
19019,"ABILENE, TX",0,"8/6/1982","1982","691","ABILENE NATIONAL BANK",437282,427572,"ASSISTANCE"
30796,"SUFFOLK, VA",18736,"8/6/1982","1982","692","FIRST FS&LA OF SUFFOLK",102727,81623,"ASSISTANCE"
16558,"MOUNT PLEASANT, IA",0,"8/6/1982","1982","693","MOUNT PLEASANT BK & TR COMPANY",29367,26214,"FAILURE"
31609,"ALBUQUERQUE, NM",1353,"8/27/1982","1982","694","CORONADO S&LA",34353,24952,"ASSISTANCE"
